region,event,phase,source_file,match_id,match_label,game,map,map_mode,map_winner,map_score,team_1,team_2,match_winner,match_loser,ban_stage,ban_team,banned_hero,received_team,ban_note
Korea,OWCS Korea 2026 Stage 1,Week 1,OWCS_KOREA_2026_WEEK1_RESULTS.md,korea_2026_03_22_match_2,2026-03-22 Match 2,4,Numbani,Hybrid,ONSIDE GAMING,score 3:2,ONSIDE GAMING,T1,ONSIDE GAMING,T1,initial,ONSIDE GAMING,Zarya,T1,
Korea,OWCS Korea 2026 Stage 1,Week 1,OWCS_KOREA_2026_WEEK1_RESULTS.md,korea_2026_03_22_match_2,2026-03-22 Match 2,4,Numbani,Hybrid,ONSIDE GAMING,score 3:2,ONSIDE GAMING,T1,ONSIDE GAMING,T1,follow_up,T1,Symmetra,ONSIDE GAMING,
Korea,OWCS Korea 2026 Stage 1,Week 1,OWCS_KOREA_2026_WEEK1_RESULTS.md,korea_2026_03_22_match_2,2026-03-22 Match 2,5,Runasapi,Push,ONSIDE GAMING,distance 117.63m : 84m,ONSIDE GAMING,T1,ONSIDE GAMING,T1,initial,T1,Emre,ONSIDE GAMING,
Korea,OWCS Korea 2026 Stage 1,Week 1,OWCS_KOREA_2026_WEEK1_RESULTS.md,korea_2026_03_22_match_2,2026-03-22 Match 2,5,Runasapi,Push,ONSIDE GAMING,distance 117.63m : 84m,ONSIDE GAMING,T1,ONSIDE GAMING,T1,follow_up,ONSIDE GAMING,Lucio,T1,
Korea,OWCS Korea 2026 Stage 1,Week 1,OWCS_KOREA_2026_WEEK1_RESULTS.md,korea_2026_03_22_match_3,2026-03-22 Match 3,1,Lijiang Tower,Control,ZETA DIVISION,score 2:1,ZETA DIVISION,Team Falcons,ZETA DIVISION,Team Falcons,initial,Team Falcons,Brigitte,ZETA DIVISION,
Korea,OWCS Korea 2026 Stage 1,Week 1,OWCS_KOREA_2026_WEEK1_RESULTS.md,korea_2026_03_22_match_3,2026-03-22 Match 3,1,Lijiang Tower,Control,ZETA DIVISION,score 2:1,ZETA DIVISION,Team Falcons,ZETA DIVISION,Team Falcons,follow_up,ZETA DIVISION,Symmetra,Team Falcons,
Korea,OWCS Korea 2026 Stage 1,Week 1,OWCS_KOREA_2026_WEEK1_RESULTS.md,korea_2026_03_22_match_3,2026-03-22 Match 3,2,Runasapi,Push,Team Falcons,distance 63.7m : 110.47m,ZETA DIVISION,Team Falcons,ZETA DIVISION,Team Falcons,initial,ZETA DIVISION,Zarya,Team Falcons,
Korea,OWCS Korea 2026 Stage 1,Week 1,OWCS_KOREA_2026_WEEK1_RESULTS.md,korea_2026_03_22_match_3,2026-03-22 Match 3,2,Runasapi,Push,Team Falcons,distance 63.7m : 110.47m,ZETA DIVISION,Team Falcons,ZETA DIVISION,Team Falcons,follow_up,Team Falcons,Baptiste,ZETA DIVISION,
Korea,OWCS Korea 2026 Stage 1,Week 1,OWCS_KOREA_2026_WEEK1_RESULTS.md,korea_2026_03_22_match_3,2026-03-22 Match 3,3,Rialto,Escort,ZETA DIVISION,score 4:3,ZETA DIVISION,Team Falcons,ZETA DIVISION,Team Falcons,initial,ZETA DIVISION,D.Va,Team Falcons,
Korea,OWCS Korea 2026 Stage 1,Week 1,OWCS_KOREA_2026_WEEK1_RESULTS.md,korea_2026_03_22_match_3,2026-03-22 Match 3,3,Rialto,Escort,ZETA DIVISION,score 4:3,ZETA DIVISION,Team Falcons,ZETA DIVISION,Team Falcons,follow_up,Team Falcons,Ana,ZETA DIVISION,
